"","sample","copy","area_season","season","study.area","domestication","DESCRIPTION","state","grass_cover_percent","grass_cover","elevation","biome","latitude","longitude","collection_time","life_stage","sex_known","sex","BCS_known","horse_BCS","fecal_freshness","stud_pile","ID","annforbandgrassbio","perforbandgrassbio","annforbandgrasscov","bareground","litter","perforbandgrasscov","shrub","tree"
"245","TP2",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1936.05,"sagebrush steppe",40.872218,-120.020025,"6/29/2020 9:52","Adult","n","u","n","u",3,"n",245,161.202202975046,329.823832184586,16.0966585716224,11.4813509833373,15.092475352228,18.6041195820524,17.8592585313812,5.77472380925643
"246","TP4",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1931.7,"sagebrush steppe",40.865477,-120.023985,"6/29/2020 10:12","Adult","n","u","n","u",4,"y",246,166.820512460184,328.769613078509,16.7739928798951,11.4611954281432,15.0411045531197,18.7660014989695,17.4962338392355,5.30338204984073
"247","TP5",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1930.04,"sagebrush steppe",40.862961,-120.023454,"6/29/2020 10:20","Adult","n","u","n","u",3,"n",247,168.37117836554,330.823116592872,16.9532497042748,11.4847929456099,14.9866654822074,18.9006316596612,17.3519667478645,5.1248825281348
"248","TP6",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1939.02,"sagebrush steppe",40.861236,-120.024278,"6/29/2020 10:27","Adult","n","u","n","u",3,"n",248,169.256781252628,332.232183736206,17.0715547125384,11.5156882165516,14.9619754632182,19.0034852321464,17.2784401483793,5.00110723863095
"249","TP7",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1948.47,"sagebrush steppe",40.860772,-120.024949,"6/29/2020 10:32","Adult","n","u","n","u",3,"y",249,169.454497008227,332.597681376215,17.1015940538519,11.5262528047868,14.9601112565445,19.0333021690352,17.2611724008975,4.97088163799551
"250","TP8",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1750.34,"sagebrush steppe",40.735414,-120.024693,"6/30/2020 10:06","Adult","n","u","n","u",3,"y",250,227.453601970757,322.097858768651,24.2921431983589,11.8987598467605,14.3357171626343,20.2459980704564,13.4120184336977,1.12883918284767
"251","TP9",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1749.89,"sagebrush steppe",40.7356,-120.024559,"6/30/2020 10:08","Adult","n","u","n","u",3,"y",251,227.025500049174,322.421123126133,24.2435968884788,11.9198422696683,14.3406375714774,20.2567426438563,13.4307752108613,1.13041319914391
"252","WAT10",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",2112.030518,"sagerush steppe",41.284436,-107.946308,"44196.52316","Adult","n","u","n","u",1,"n",252,16.0669896129303,213.35283897713,2.82050864036518,38.0228096324934,12.4329824397969,19.9228515534026,18.3263915412921,0.0389957613302902
"253","WAT11",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",2110.686279,"sagerush steppe",41.284242,-107.946665,"44196.52678","Adult","n","u","n","u",2,"n",253,16.0497012796973,213.116952959708,2.8186893588465,38.0448033851861,12.4200864937413,19.9020514302225,18.3262295998732,0.0388522802471782
"254","WAT13",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",2113.212158,"sagerush steppe",41.284803,-107.947603,"44196.53478","Adult","n","u","n","u",2,"n",254,16.016137523002,212.625832149263,2.81477720062426,38.111928443316,12.3989378304722,19.8733688942722,18.3000256225105,0.0387132841070555
"255","WAT14",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",2125.387939,"sagerush steppe",41.273716,-107.954789,"44196.57176","Adult","y","stallion","y","6",1,"n",255,15.5114361194072,207.309257455958,2.76386475140593,38.3485069446062,12.0873748410032,19.2931551016415,18.5007338312514,0.0360672236018767
"256","WAT15",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",2126.690186,"sagerush steppe",41.273736,-107.954646,"44196.57403","Adult","y","stallion","y","5",1,"n",256,15.5154081195387,207.431902446295,2.76434613306504,38.3310416783113,12.0938414100199,19.3040588377769,18.5021519199598,0.0360842509269092
"257","WAT17",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",1896.810913,"sagerush steppe",41.095829,-107.939297,"44197.5714","Adult","n","u","y","5",1,"n",257,21.2902018502944,185.259816839548,3.44970096252687,37.959629941127,12.2082515652743,16.7385945238763,18.3028455284553,0.582440893374451
"258","WAT19",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",1896.104614,"sagerush steppe",41.108862,-107.937197,"44197.61016","Adult","n","u","n","u",1,"n",258,21.0719787628125,181.01515342375,3.38343107478271,39.1511843277768,11.9401374445393,16.389510173042,17.9882523642234,0.48513816768607
"259","WAT20",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",2029.931641,"sagerush steppe",41.288997,-107.883528,"44196.45845","Adult","y","stallion","y","6",1,"n",259,17.3027281069071,220.763720882571,3.02137024840352,40.2265581696485,12.8886492680178,19.4719946341486,17.3565589614842,0.0497598874661723
"260","WAT21",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",1894.425903,"sagerush steppe",41.108612,-107.937017,"44197.61346","Adult","n","u","n","u",1,"n",260,21.1074485921512,181.193619495519,3.3889623157,39.1091158737349,11.9515741099659,16.4065645125887,17.9960956655349,0.486822871180314
"261","WAT22",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",1894.898804,"sagerush steppe",41.108218,-107.936361,"44197.61537","Adult","y","stallion","y","5",1,"y",261,21.2264182690061,181.737139999439,3.40648164593051,38.9994765327775,11.9814916946317,16.4623150337917,18.0103384776451,0.489250226680003
"262","WAT2",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",1904.607056,"sagerush steppe",41.10686,-107.925923,"44197.63233","Adult","y","mare","y","6",1,"n",262,22.4154580794677,187.816637386461,3.57950977460472,38.1340457144993,12.2478693978245,17.0632872948828,18.0798415131013,0.472946959219527
"263","WAT3",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",2032.796509,"sagerush steppe",41.28679,-107.881924,"44196.46568","Adult","n","u","n","u",2,"n",263,17.1438798990153,221.04043579926,3.00236624651817,40.16304276944,12.8909244198504,19.4620748441911,17.401698294253,0.0490064559403035
"264","WAT6",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",2025.556274,"sagerush steppe",41.289535,-107.881586,"44196.48098","Adult","n","u","n","u",2,"n",264,17.1953086039998,219.942366577649,3.01120416847266,40.4918415570252,12.8620358589319,19.3592091833168,17.2704799988814,0.0494679884229807
"265","WAT7",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",2026.480591,"sagerush steppe",41.289443,-107.881671,"44196.48473","Adult","n","u","n","u",2,"n",265,17.2038997422236,220.005761512537,3.0119052613424,40.4696611615321,12.8636162347863,19.3667976525099,17.2784358146061,0.0495182424589912
"266","WAT9",1,"WAT","winter","AT","wild","Adobe Town HMA, WY, feces","WY","8.6","low ",2112.627441,"sagerush steppe",41.284155,-107.947976,"44196.51778","Adult","n","u","n","u",2,"n",266,16.0114341139494,212.416165374966,2.81549667515365,38.1088992100575,12.3843205282449,19.8500648181827,18.3103998209339,0.0386251084189027
"267","WCN10",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1876.272583,"sagerush steppe",39.150015,-113.631255,"44180.38874","Adult","n","u","n","u",2,"n",267,141.467724394141,106.66445304229,16.3218802332968,20.7800812303902,13.9752025947527,6.28493195511155,17.5358125926354,1.92940463128717
"268","WCN12",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1793.212769,"sagerush steppe",39.155867,-113.617162,"44180.44559","Adult","n","u","n","u",3,"n",268,157.468997707095,101.366792768455,18.1606379757058,20.2433171660265,14.1595948719674,6.09471574221398,16.875178457264,1.78172213062351
"269","WCN13",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1792.341919,"sagerush steppe",39.156185,-113.616852,"44180.45086","Adult","n","u","n","u",2,"y",269,158.015203913288,101.168998638814,18.222965075731,20.2465477352855,14.1684936053139,6.08503802180783,16.8458878248448,1.77760248572679
"270","WCN15",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1793.620605,"sagerush steppe",39.156115,-113.616877,"44180.45138","Adult","n","u","n","u",3,"n",270,157.911108332211,101.199354547029,18.2111718193886,20.2460753381173,14.1670915177283,6.08642913484292,16.8512379999615,1.77897323919275
"271","WCN16",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1756.334839,"sagerush steppe",39.163139,-113.612642,"44180.4617","Adult","n","u","n","u",3,"n",271,166.929453762738,97.0671926124161,19.2271480255414,20.3735592145407,14.3045360418579,5.8887394118184,16.3366212950373,1.68133357036126
"272","WCN17",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1682.731934,"sagerush steppe",39.155936,-113.591205,"44180.67865","Adult","n","u","n","u",3,"n",272,172.20137754808,86.5203366058906,20.0161098195931,23.0352744529194,14.7537560760053,5.4494851005783,15.2928202270937,1.36250456300793
"273","WCN1",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1908.814941,"sagerush steppe",39.125994,-113.619658,"44180.69319","Adult","n","u","n","u",3,"n",273,130.080578542201,104.072712060816,15.478340730198,20.7737184511302,13.791567093489,6.45841487515086,17.9696880815114,1.71166653042972
"274","WCN2",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1852.70166,"sagerush steppe",39.148444,-113.623419,"44180.40273","Adult","n","u","n","u",2,"n",274,146.745567444005,103.752809366476,16.9681749202812,20.5345047831265,13.984843828038,6.20265377079411,17.3838651119905,1.80651869069115
"275","WCN3",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1854.16626,"sagerush steppe",39.14844,-113.623456,"44180.40441","Adult","n","u","n","u",2,"n",275,146.751516257449,103.761101213486,16.9687000283323,20.5355041946188,13.9852624097809,6.2026238577047,17.3826971374788,1.80717238994828
"276","WCN4",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1853.923462,"sagerush steppe",39.148442,-113.623453,"44180.40586","Adult","n","u","n","u",2,"n",276,146.756800099871,103.753597510911,16.9693665403877,20.5359655061483,13.9855283311487,6.20207520082201,17.3827742006732,1.80705721926931
"277","WCN5",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1847.785522,"sagerush steppe",39.148617,-113.623434,"44180.41453","Adult","n","u","n","u",2,"n",277,146.812984454216,103.812753790336,16.975016218554,20.5291429395228,13.9876498714529,6.20379153751892,17.3771786924241,1.81191763377304
"278","WCN6",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1837.765747,"sagerush steppe",39.148066,-113.622442,"44180.4236","Adult","n","u","n","u",2,"n",278,147.141400698572,103.368897707782,17.0200394928389,20.5128832174653,13.9818919087725,6.19023344976194,17.3757873344256,1.79231667299257
"279","WCN7",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1833.979736,"sagerush steppe",39.148426,-113.621514,"44180.42759","Adult","n","u","n","u",2,"n",279,148.236038253862,102.992576173556,17.1476254814188,20.4726775299429,13.9968025617971,6.1753013525404,17.3300573615605,1.78365123401882
"280","WCN8",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1819.538696,"sagerush steppe",39.150809,-113.621539,"44180.43141","Adult","n","u","n","u",2,"n",280,149.652539357395,103.479472606099,17.2886769952781,20.382120154256,14.0291874633354,6.19352201802218,17.2551282421165,1.81081042093419
"281","WCN9",1,"WCN","winter","CN","wild","Conger HMA, UT, feces ","UT","10.1","medium",1820.803101,"sagerush steppe",39.151107,-113.62153,"44180.43409","Adult","n","u","n","u",2,"y",281,149.846183046547,103.547280057277,17.3075378043448,20.3711288687287,14.0339818654468,6.19650090576663,17.2428223400013,1.81412323231353
"282","WDF1",1,"WDF","winter","DF","domestic","Domestic grass hay, Laramie WY, feces","WY",".",".",2181.781738,"pasture",41.30115,-105.650804,"44251.51894","Adult","y","gelding","y","7",1,"u",282,58.4266043103929,683.070810941481,5.73657883481786,16.0595468322889,11.3529110958216,43.9802889711215,8.99201331424215,0.924405414954348
"283","WDF2",1,"WDF","winter","DF","domestic","Domestic grass hay, Laramie WY, feces","WY",".",".",2202.265625,"pasture",41.301347,-105.650726,"44251.53034","Adult","y","gelding","y","6",1,"n",283,58.3180748115753,682.636028659161,5.73021773518191,16.0797431841444,11.3540755559691,43.952479761794,8.99638038522378,0.924946496696753
"284","WDF3",1,"WDF","winter","DF","domestic","Domestic grass hay, Laramie WY, feces","WY",".",".",2200.326904,"pasture",41.301217,-105.650936,"44251.54652","Adult","y","gelding","y","5",1,"u",284,58.4280858701161,683.029990375182,5.7375865419935,16.0706796423473,11.3571086488522,43.9706094323217,8.99654994443644,0.923847695390782
"285","WDF4",1,"WDF","winter","DF","domestic","Domestic grass hay, Laramie WY, feces","WY",".",".",2192.926514,"pasture",41.286215,-105.659791,"44251.55845","Adult","y","mare","y","5",2,"n",285,66.6393233411892,711.09731628024,6.28627586142654,15.1138554834142,11.4692364300286,46.1652569608108,8.93283248409423,0.773243844957196
"286","WDF5",1,"WDF","winter","DF","domestic","Domestic grass hay, Laramie WY, feces","WY",".",".",2207.420898,"pasture",41.301306,-105.65076,"44252.61197","Adult","y","gelding","y","5",1,"u",286,58.3428225881477,682.663019815797,5.73217043445902,16.0783979905107,11.3548237045307,43.9564238533817,8.99607870499581,0.924439482742581
"287","WDF6",1,"WDF","winter","DF","domestic","Domestic grass hay, Laramie WY, feces","WY",".",".",2205.009521,"pasture",41.301245,-105.650807,"44252.61718","Adult","y","mare","y","6",1,"n",287,58.3995330471464,682.972136309305,5.7350135574459,16.0671826092619,11.3528749691876,43.9712758882104,8.9935352144774,0.924450376957458
"288","WDG1",1,"WDG","winter","DG","domestic","Domestic grain, Laramie WY, feces","WY",".",".",1955.658081,"pasture",39.228277,-108.404176,"44163.45425","Adult","y","mare","y","5",1,"n",288,8.39083542405629,140.939883304015,3.26613221059107,14.0781161384587,18.0299429977603,11.3916044256039,12.8361882515789,23.5634089838606
"289","WDG2",1,"WDG","winter","DG","domestic","Domestic grain, Laramie WY, feces","WY",".",".",2086.152588,"pasture",39.273327,-108.535994,"44163.68909","Adult","y","mare","y","6",1,"n",289,53.7091617784007,174.229750098405,7.59638444331372,16.7412227225161,14.8988152955521,12.7266347289293,17.376100459865,14.0064803525312
"290","WDG3",1,"WDG","winter","DG","domestic","Domestic grain, Laramie WY, feces","WY",".",".",2170.6604,"pasture",41.396975,-105.59554,"44225.4616","Adult","y","mare","y","5",1,"n",290,41.648102607491,667.764991097619,5.51025749496771,17.7127297069885,13.4483685167193,41.7850226162307,11.5050741245218,0.860936911640967
"291","WDG4",1,"WDG","winter","DG","domestic","Domestic grain, Laramie WY, feces","WY",".",".",2173.687256,"pasture",41.396897,-105.595618,"44225.46721","Adult","n","u","n","u",2,"n",291,41.6463296163911,667.913131388252,5.50877796421881,17.7161861290967,13.4439832481954,41.7916901009106,11.5015176093818,0.860737841694517
"292","WDG5",1,"WDG","winter","DG","domestic","Domestic grain, Laramie WY, feces","WY",".",".",2183.000977,"pasture",41.397117,-105.595818,"44225.50493","Adult","y","mare","y","6",2,"n",292,41.614968737652,667.616447016712,5.50970876043047,17.7183227575948,13.447012063315,41.7876298723938,11.4996350789113,0.860600144108965
"293","WDP1",1,"WDP","winter","DP","domestic","Domestic pasture, Laramie, WY, feces","WY",".",".",2259.478516,"pasture",41.260222,-105.53298,"44267.4977","Adult","y","gelding","y","7",1,"n",293,45.0810977288529,457.202284679674,5.86267189927997,18.4956345632463,12.8909830748914,34.743738829755,11.5516176148056,4.01105941753734
"294","WDP2",1,"WDP","winter","DP","domestic","Domestic pasture, Laramie, WY, feces","WY",".",".",2260.599609,"pasture",41.260459,-105.532681,"44267.49991","Adult","y","mare","y","6",1,"n",294,44.9621748858022,456.934357229421,5.85392467605109,18.4632935583108,12.8919222522607,34.7207280693577,11.5605761163419,4.05515521581057
"295","WDP5",1,"WDP","winter","DP","domestic","Domestic pasture, Laramie, WY, feces","WY",".",".",2259.344238,"pasture",41.260968,-105.533238,"44267.54718","Adult","y","mare","y","6",1,"n",295,44.9536466125116,458.011217836687,5.83542823054588,18.5009297708429,12.858730757938,34.7310142658073,11.5309014815747,3.97357027343186
"296","WDP6",1,"WDP","winter","DP","domestic","Domestic pasture, Laramie, WY, feces","WY",".",".",2259.82373,"pasture",41.261224,-105.533174,"44267.56147","Adult","y","gelding","y","5",1,"n",296,44.8829101384959,458.227150042654,5.82419739044094,18.4859802628205,12.8461534875699,34.7239265519604,11.5257016860977,3.96924747924426
"297","WFR13",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1824.531982,"sagerush steppe",38.507715,-113.176642,"44177.71064","Adult","n","u","n","u",2,"n",297,132.575042919079,112.482284361936,17.1968894579102,14.6690817741826,14.4121298532507,7.90522885326039,12.4875849894763,10.5387872086595
"298","WFR14",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1929.487427,"sagerush steppe",38.576301,-113.211757,"44178.44848","Adult","n","u","n","u",3,"y",298,113.431254422613,113.188667448601,14.3292847241744,13.5387929781026,16.1327559299361,7.65968903579772,9.39312544226128,18.0856266297025
"299","WFR15",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1896.924194,"sagerush steppe",38.574044,-113.206038,"44178.47372","Adult","n","u","n","u",3,"n",299,117.258919746507,110.854851838214,14.481574255315,14.0220546909824,16.392808000155,7.4746845869106,9.37383960929475,17.7501744219849
"300","WFR16",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1764.971191,"sagerush steppe",38.577806,-113.174107,"44178.51556","Adult","n","u","y","5",1,"n",300,179.944079855477,102.584095741332,21.0542782833591,15.662687131005,17.8946206041468,6.90615722152533,8.85831077186848,12.2547790752302
"301","WFR17",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1739.355225,"sagerush steppe",38.583035,-113.168635,"44178.67491","Adult","n","u","n","u",3,"y",301,200.238652980197,104.258858277248,23.2127100179151,15.9257541277296,18.3911828790006,6.95805451992447,8.63828015300441,10.6720670120564
"302","WFR18",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1251.158447,"sagerush steppe",40.265825,-120.043306,"44209.59366","Adult","n","u","n","u",2,"n",302,183.896061021112,58.0381004109007,20.5577102914089,26.4103811457989,16.2780852973126,5.52910782600482,17.3154300288103,0.102455958059793
"303","WFR19",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1803.93811,"sagerush steppe",38.566258,-113.188091,"44179.46549","Adult","n","u","n","u",2,"y",303,133.421404406704,101.149547794225,16.1127945638371,15.0528106551895,16.6888940588013,6.90684948769399,9.47158325336125,15.7031290894815
"304","WFR1",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1730.776489,"sagerush steppe",39.243635,-119.467971,"44211.5489","Adult","y","stallion","y","5",1,"n",304,168.688171476217,200.354505898928,17.9223507537785,12.3782645364718,14.3061021075129,9.98903594943503,13.4042801966629,7.24617839583673
"305","WFR2",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1824.544922,"sagerush steppe",38.507711,-113.176649,"44177.71088","Adult","n","u","n","u",2,"n",305,132.566501292441,112.487514488431,17.1958108429236,14.6683786051339,14.4119079141994,7.90575124030669,12.4873011023332,10.5400268672496
"306","WFR3",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1821.932373,"sagerush steppe",38.507322,-113.176988,"44177.7191","Adult","n","u","n","u",2,"n",306,132.478637038187,112.577532274804,17.1903122241729,14.6546668735875,14.4064879387773,7.90874790250148,12.4758581557532,10.5771394484913
"307","WFR4",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1835.586548,"sagerush steppe",38.506037,-113.181043,"44178.33882","Adult","n","u","n","u",2,"n",307,129.669425414418,112.196530474708,16.8698006816871,14.5707165471533,14.4289973964015,7.8759775615385,12.2907400134786,11.2262754965988
"308","WFR5",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1836.47229,"sagerush steppe",38.506246,-113.181096,"44178.34219","Adult","n","u","n","u",2,"n",308,129.466023235378,112.024551046466,16.8428771865093,14.5661159632778,14.4312187164711,7.86525325397249,12.2818733948606,11.25822535307
"309","WFR6",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1833.422852,"sagerush steppe",38.506266,-113.180833,"44178.34572","Adult","n","u","n","u",2,"n",309,129.646167800014,112.05891140493,16.8646919592189,14.5726328247015,14.4290114175405,7.86791253989349,12.2938343341061,11.2153423807076
"310","WFR7",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1835.856567,"sagerush steppe",38.500609,-113.183617,"44178.3708","Adult","n","u","n","u",2,"n",310,136.168356505962,115.524852765677,17.6260733309401,14.5091930491816,14.4571540842365,8.04604286532062,12.1942328776427,10.9609331793882
"311","WFR9",1,"WFR","winter","FR","wild","Frisco HMA, UT, feces","UT","9.3","low ",1888.211914,"sagerush steppe",38.574062,-113.205707,"44178.42486","Adult","n","u","n","u",3,"n",311,117.557166337776,110.712013149155,14.5030278934686,14.0557966341655,16.4118226027763,7.46117072082774,9.36636783693497,17.7221125920611
"312","WGM10",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2163.467041,"sagerush steppe",42.390717,-107.667996,"44170.44705","Adult","n","u","n","u",2,"n",312,31.8106948054325,385.014633744555,5.58067778306549,11.3431654281217,15.5231220485412,31.0158966943661,15.5131419994875,11.9059926053373
"313","WGM11",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2165.817871,"sagerush steppe",42.390172,-107.666207,"44170.45624","Adult","n","u","n","u",3,"n",313,31.8101586400191,386.081142721061,5.57310996720951,11.3187363754603,15.5250645734489,31.0309723570683,15.5808404623642,11.8581261792669
"314","WGM12",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2192.801758,"sagerush steppe",42.388205,-107.664979,"44170.47226","Adult","n","u","n","u",3,"n",314,31.4401507838841,386.974180089757,5.49840112355952,11.0374169110348,15.5303191805701,30.8369283273328,15.6615276932719,12.4761403717445
"315","WGM13",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2190.169678,"sagerush steppe",42.388328,-107.666158,"44170.47772","Adult","y","mare","y","5",1,"n",315,31.3511631312115,386.525353698043,5.48818566173106,11.0114711642294,15.5293985760565,30.8089710269598,15.622169958087,12.6024397386387
"316","WGM14",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2165.258789,"sagerush steppe",42.390852,-107.665836,"44170.49135","Adult","n","u","n","u",3,"n",316,32.0058153101422,385.963159026542,5.60591322331065,11.442773413372,15.521913790658,31.1126596236291,15.5765301220254,11.5561376457831
"317","WGM15",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2126.258301,"sagerush steppe",42.379087,-107.616953,"44170.52215","Adult","y","stallion","y","4",1,"n",317,34.0644174308145,390.293386953455,5.58075996445682,11.9194461493363,15.5786621840734,30.9280617058894,17.4552275038246,8.99174628766157
"318","WGM16",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",1918.659424,"sagerush steppe",42.451734,-107.579674,"44170.58802","Adult","y","mare","y","6",1,"n",318,28.102511473971,332.701247051509,5.17890709283403,21.0175583755417,15.2130958693704,30.2361398087367,14.6989842564318,1.00165481175373
"319","WGM17",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",1919.432129,"sagerush steppe",42.451815,-107.579728,"44170.58984","Adult","y","mare","y","5",1,"n",319,28.0803946839238,332.649080472378,5.17636466673979,21.0191720595225,15.2113222551278,30.2323955248437,14.6992340316625,1.00581788600051
"320","WGM18",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2097.534912,"sagerush steppe",42.382361,-107.586503,"44170.63229","Adult","n","u","y","5",1,"n",320,37.4024847278468,387.075118402087,5.96250943784748,14.1763195826755,15.5932047498112,31.8611023405862,17.7480220559636,4.07040062232594
"321","WGM19",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",1921.171265,"sagerush steppe",42.333182,-107.472661,"44171.3561","Adult","y","stallion","y","5",2,"n",321,28.196785252679,356.591804090163,4.71249232292306,19.8196505669579,14.2835430970474,32.1513782071848,16.632311556407,0.795436837135969
"322","WGM5",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2168.205322,"sagerush steppe",42.389429,-107.670723,"44170.42084","Adult","n","u","y","5",1,"n",322,31.2467783770431,383.969757686378,5.4904414892887,11.0295835792151,15.5259628272515,30.7599599269903,15.4356247226682,12.8333035987941
"323","WGM6",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2165.85083,"sagerush steppe",42.390039,-107.669707,"44170.42809","Adult","n","u","y","5",1,"n",323,31.5031070121853,384.193916941802,5.53263851046585,11.1680442537447,15.5225550309785,30.8606584026706,15.4588807429354,12.4480004762406
"324","WGM7",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2161.724609,"sagerush steppe",42.390354,-107.669863,"44170.43316","Adult","n","u","n","u",2,"n",324,31.5710774779063,384.020228740372,5.54622175642217,11.2167907698363,15.5203408680052,30.8899638903254,15.4490917661704,12.3419572450469
"325","WGM8",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2162.488281,"sagerush steppe",42.390338,-107.669884,"44170.43528","Adult","n","u","n","u",2,"n",325,31.5616275983268,384.008741178732,5.54446102166531,11.2116417855803,15.5205623644202,30.8853349564772,15.4478183665437,12.3574409856022
"326","WGM9",1,"WGM","winter","GM","wild","Green Mountain HMA, WY, feces ","WY","21.2","high",2163.805908,"sagerush steppe",42.390535,-107.668339,"44170.44313","Adult","n","u","y","5",1,"n",326,31.7211207310547,384.887021308709,5.56654454979121,11.3005858865822,15.5235841074263,30.9784260186697,15.507658603294,12.0308630964632
"327","WLBC10",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",1543.643677,"sagerush steppe",39.170025,-108.339996,"44162.62787","Adult","n","u","n","u",2,"y",327,23.7417586381014,163.372670658107,6.20197167520258,15.6164129938205,14.5727956911683,12.0996513501166,10.2387410132487,17.4374906826324
"328","WLBC11",1,"WLBC","winter","LBC","wild","Little Book Cliffs HMA, CO, feces","CO","9.9","low ",1559.908447,"sagerush steppe",39.170247,-108.34035,"44162.63451","Adult","n","u","n","u",2,"n",328,23.677857190954,162.798916859856,6.19754802466404,15.6325884740806,14.5793020191041,12.0947651432804,10.2521908096617,17.4231845859346
