sample_name,sample,copy,area_season,season,study.area,domestication,DESCRIPTION,state,grass_cover_percent,grass_cover,elevation,biome,latitude,longitude,collection_time,life_stage,sex_known,sex,BCS_known,horse_BCS,fecal_freshness,stud_pile,Other_notes
WLBC16_1,WLBC16,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2083.624512,sagerush steppe,39.237708,-108.47136,44163.36985,Adult,y,mare,y,4,1,n,
WLBC16_2,WLBC16,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2083.624512,sagerush steppe,39.237708,-108.47136,44163.36985,Adult,y,mare,y,4,1,n,
WLBC17_1,WLBC17,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2070.954834,sagerush steppe,39.238416,-108.470475,44163.38112,Adult,n,u,n,u,2,n,
WLBC17_2,WLBC17,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2070.954834,sagerush steppe,39.238416,-108.470475,44163.38112,Adult,n,u,n,u,2,n,
WLBC18_1,WLBC18,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2065.032715,sagerush steppe,39.239231,-108.470467,44163.38964,Adult,n,u,n,u,2,n,
WLBC18_2,WLBC18,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,2065.032715,sagerush steppe,39.239231,-108.470467,44163.38964,Adult,n,u,n,u,2,n,
WLBC3_1,WLBC3,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1495.210205,sagerush steppe,39.166992,-108.341341,44162.54541,Adult,n,u,n,u,2,n,
WLBC3_2,WLBC3,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1495.210205,sagerush steppe,39.166992,-108.341341,44162.54541,Adult,n,u,n,u,2,n,
WLBC4_1,WLBC4,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1490.723511,sagerush steppe,39.167035,-108.337005,44162.56691,Adult,n,u,n,u,2,n,
WLBC4_2,WLBC4,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1490.723511,sagerush steppe,39.167035,-108.337005,44162.56691,Adult,n,u,n,u,2,n,
WLBC5_1,WLBC5,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1489.405884,sagerush steppe,39.166743,-108.33676,44162.57236,Adult,n,u,n,u,2,n,
WLBC5_2,WLBC5,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1489.405884,sagerush steppe,39.166743,-108.33676,44162.57236,Adult,n,u,n,u,2,n,
WLBC6_1,WLBC6,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1493.177368,sagerush steppe,39.166522,-108.337019,44162.57649,Adult,y,mare,y,6,1,n,
WLBC6_2,WLBC6,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1493.177368,sagerush steppe,39.166522,-108.337019,44162.57649,Adult,y,mare,y,6,1,n,
WLBC7_1,WLBC7,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1493.430786,sagerush steppe,39.166533,-108.337115,44162.57889,Adult,n,u,n,u,1,n,
WLBC7_2,WLBC7,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1493.430786,sagerush steppe,39.166533,-108.337115,44162.57889,Adult,n,u,n,u,1,n,
WLBC9_1,WLBC9,1,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1491.867065,sagerush steppe,39.166501,-108.337876,44162.60916,Adult,n,u,n,u,2,n,
WLBC9_2,WLBC9,2,WLBC,winter,LBC,wild,"Little Book Cliffs HMA, CO, feces",CO,9.9,low ,1491.867065,sagerush steppe,39.166501,-108.337876,44162.60916,Adult,n,u,n,u,2,n,
WMP11_1,WMP11,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1466.090454,sagerush steppe,44.472793,-108.644466,44172.59294,Adult,y,stallion,y,4,3,n,extra
WMP11_2,WMP11,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1466.090454,sagerush steppe,44.472793,-108.644466,44172.59294,Adult,y,stallion,y,4,3,n,extra
WMP12_1,WMP12,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1440.723877,sagerush steppe,44.465171,-108.604085,44172.69586,Adult,n,u,n,u,2,y,
WMP12_2,WMP12,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1440.723877,sagerush steppe,44.465171,-108.604085,44172.69586,Adult,n,u,n,u,2,y,
WMP14_1,WMP14,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1349.84021,sagerush steppe,44.525411,-108.493162,44173.35956,Adult,y,mare,y,7,1,n,
WMP14_2,WMP14,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1349.84021,sagerush steppe,44.525411,-108.493162,44173.35956,Adult,y,mare,y,7,1,n,
WMP15_1,WMP15,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1385.914062,sagerush steppe,44.519042,-108.492544,44173.3845,Adult,n,u,n,u,2,n,
WMP15_2,WMP15,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1385.914062,sagerush steppe,44.519042,-108.492544,44173.3845,Adult,n,u,n,u,2,n,
WMP16_1,WMP16,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1388.710815,sagerush steppe,44.518583,-108.493122,44173.38878,Adult,n,u,n,u,2,n,
WMP16_2,WMP16,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1388.710815,sagerush steppe,44.518583,-108.493122,44173.38878,Adult,n,u,n,u,2,n,
WMP17_1,WMP17,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1388.908081,sagerush steppe,44.518626,-108.493116,44173.39088,Adult,n,u,n,u,2,n,
WMP17_2,WMP17,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1388.908081,sagerush steppe,44.518626,-108.493116,44173.39088,Adult,n,u,n,u,2,n,
WMP18_1,WMP18,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1391.352661,sagerush steppe,44.518617,-108.493318,44173.39361,Adult,n,u,n,u,2,n,
WMP18_2,WMP18,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1391.352661,sagerush steppe,44.518617,-108.493318,44173.39361,Adult,n,u,n,u,2,n,
WMP1_1,WMP1,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1392.038452,sagerush steppe,44.518804,-108.493603,44173.39618,Adult,n,u,n,u,2,n,
WMP1_2,WMP1,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1392.038452,sagerush steppe,44.518804,-108.493603,44173.39618,Adult,n,u,n,u,2,n,
WMP2_1,WMP2,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1445.19751,sagerush steppe,44.469295,-108.60473,44172.66007,Adult,n,u,n,u,2,n,
WMP2_2,WMP2,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1445.19751,sagerush steppe,44.469295,-108.60473,44172.66007,Adult,n,u,n,u,2,n,
WMP3_1,WMP3,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1446.567017,sagerush steppe,44.468867,-108.604809,44172.66166,Adult,n,u,n,u,2,n,
WMP3_2,WMP3,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1446.567017,sagerush steppe,44.468867,-108.604809,44172.66166,Adult,n,u,n,u,2,n,
WMP4_1,WMP4,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1447.856567,sagerush steppe,44.468681,-108.605033,44172.66759,Adult,y,stallion,y,6,1,y,
WMP4_2,WMP4,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1447.856567,sagerush steppe,44.468681,-108.605033,44172.66759,Adult,y,stallion,y,6,1,y,
WMP5_1,WMP5,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1446.460083,sagerush steppe,44.468628,-108.605296,44172.6713,Adult,y,stallion,y,5,1,y,
WMP5_2,WMP5,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1446.460083,sagerush steppe,44.468628,-108.605296,44172.6713,Adult,y,stallion,y,5,1,y,
WMP6_1,WMP6,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1447.30249,sagerush steppe,44.467358,-108.604786,44172.6753,Adult,n,u,y,5,1,n,
WMP6_2,WMP6,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1447.30249,sagerush steppe,44.467358,-108.604786,44172.6753,Adult,n,u,y,5,1,n,
WMP7_1,WMP7,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1446.746216,sagerush steppe,44.467434,-108.602743,44172.67966,Adult,y,mare,y,5,1,n,
WMP7_2,WMP7,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1446.746216,sagerush steppe,44.467434,-108.602743,44172.67966,Adult,y,mare,y,5,1,n,
WMP8_1,WMP8,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1443.335815,sagerush steppe,44.466728,-108.604035,44172.68279,Adult,n,u,n,u,2,y,
WMP8_2,WMP8,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1443.335815,sagerush steppe,44.466728,-108.604035,44172.68279,Adult,n,u,n,u,2,y,
WMP9_1,WMP9,1,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1441.212769,sagerush steppe,44.465875,-108.604435,44172.68811,Adult,n,u,y,5,1,n,
WMP9_2,WMP9,2,WMP,winter,MP,wild,"McCullough Peaks HMA, WY, feces",WY,13.8,medium,1441.212769,sagerush steppe,44.465875,-108.604435,44172.68811,Adult,n,u,y,5,1,n,
WNH10_1,WNH10,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1787.58252,sagerush steppe,39.236151,-119.461055,44212.61433,Adult,n,u,n,u,2,y,
WNH10_2,WNH10,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1787.58252,sagerush steppe,39.236151,-119.461055,44212.61433,Adult,n,u,n,u,2,y,
WNH16_1,WNH16,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1540.863281,sagerush steppe,37.743817,-113.868518,44184.34601,Adult,n,u,n,u,3,y,
WNH16_2,WNH16,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1540.863281,sagerush steppe,37.743817,-113.868518,44184.34601,Adult,n,u,n,u,3,y,
WNH17_1,WNH17,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1672.400024,sagerush steppe,37.721521,-113.931204,44184.47249,Adult,n,u,n,u,3,n,
WNH17_2,WNH17,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1672.400024,sagerush steppe,37.721521,-113.931204,44184.47249,Adult,n,u,n,u,3,n,
WNH19_1,WNH19,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1674.082275,sagerush steppe,37.721604,-113.930983,44184.47873,Adult,n,u,n,u,3,y,
WNH19_2,WNH19,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1674.082275,sagerush steppe,37.721604,-113.930983,44184.47873,Adult,n,u,n,u,3,y,
WNH1_1,WNH1,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1674.98938,sagerush steppe,37.721761,-113.930849,44184.48316,Adult,n,u,n,u,3,n,
WNH1_2,WNH1,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1674.98938,sagerush steppe,37.721761,-113.930849,44184.48316,Adult,n,u,n,u,3,n,
WNH20_1,WNH20,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1790.60498,sagerush steppe,39.236143,-119.460862,44212.61795,Adult,n,u,n,u,2,n,
WNH20_2,WNH20,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1790.60498,sagerush steppe,39.236143,-119.460862,44212.61795,Adult,n,u,n,u,2,n,
WNH21_1,WNH21,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1672.816528,sagerush steppe,37.721557,-113.930903,44184.48534,Adult,n,u,n,u,2,n,
WNH21_2,WNH21,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1672.816528,sagerush steppe,37.721557,-113.930903,44184.48534,Adult,n,u,n,u,2,n,
WNH22_1,WNH22,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1642.511597,sagerush steppe,37.726033,-113.90797,44184.50315,Adult,n,u,n,u,2,y,
WNH22_2,WNH22,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1642.511597,sagerush steppe,37.726033,-113.90797,44184.50315,Adult,n,u,n,u,2,y,
WNH2_1,WNH2,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1649.619141,sagerush steppe,37.705547,-113.872966,44184.58756,Adult,n,u,n,u,3,n,
WNH2_2,WNH2,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1649.619141,sagerush steppe,37.705547,-113.872966,44184.58756,Adult,n,u,n,u,3,n,
WNH4_1,WNH4,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1672.754395,sagerush steppe,37.721416,-113.931471,44182.41926,Adult,n,u,n,u,2,n,
WNH4_2,WNH4,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1672.754395,sagerush steppe,37.721416,-113.931471,44182.41926,Adult,n,u,n,u,2,n,
WNH5_1,WNH5,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1666.164551,sagerush steppe,37.706962,-113.867513,44182.53265,Adult,n,u,n,u,2,n,
WNH5_2,WNH5,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1666.164551,sagerush steppe,37.706962,-113.867513,44182.53265,Adult,n,u,n,u,2,n,
WNH6_1,WNH6,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1645.115845,sagerush steppe,37.706983,-113.867551,44182.53328,Adult,n,u,n,u,2,n,
WNH6_2,WNH6,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1645.115845,sagerush steppe,37.706983,-113.867551,44182.53328,Adult,n,u,n,u,2,n,
WNH7_1,WNH7,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1640.803589,sagerush steppe,37.706956,-113.867632,44182.53435,Adult,n,u,n,u,2,n,
WNH7_2,WNH7,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1640.803589,sagerush steppe,37.706956,-113.867632,44182.53435,Adult,n,u,n,u,2,n,
WNH8_1,WNH8,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1648.190186,sagerush steppe,37.705662,-113.870198,44182.54097,Adult,n,u,n,u,2,y,
WNH8_2,WNH8,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1648.190186,sagerush steppe,37.705662,-113.870198,44182.54097,Adult,n,u,n,u,2,y,
WNH9_1,WNH9,1,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1784.585449,sagerush steppe,37.610044,-113.935025,44183.58737,Adult,n,u,n,u,3,n,
WNH9_2,WNH9,2,WNH,winter,NH,wild,"North Hills HMA, UT, feces ",UT,10.9,medium,1784.585449,sagerush steppe,37.610044,-113.935025,44183.58737,Adult,n,u,n,u,3,n,
WON10_1,WON10,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1587.094971,sagerush steppe,40.136634,-112.74914,44201.49147,Adult,n,u,n,u,2,n,
WON10_2,WON10,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1587.094971,sagerush steppe,40.136634,-112.74914,44201.49147,Adult,n,u,n,u,2,n,
WON11_1,WON11,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1585.470093,sagerush steppe,40.136644,-112.749275,44201.49382,Adult,n,u,n,u,2,n,
WON11_2,WON11,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1585.470093,sagerush steppe,40.136644,-112.749275,44201.49382,Adult,n,u,n,u,2,n,
WON15_1,WON15,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1597.353638,sagerush steppe,40.136499,-112.749674,44201.51083,Adult,y,stallion,y,5,1,n,
WON15_2,WON15,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1597.353638,sagerush steppe,40.136499,-112.749674,44201.51083,Adult,y,stallion,y,5,1,n,
WON16_1,WON16,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1581.839722,sagerush steppe,40.124947,-112.683447,44201.61316,Adult,n,u,y,5,1,n,
WON16_2,WON16,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1581.839722,sagerush steppe,40.124947,-112.683447,44201.61316,Adult,n,u,y,5,1,n,
WON17_1,WON17,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1584.202637,sagerush steppe,40.12486,-112.683884,44201.6199,Adult,n,u,y,5,1,n,
WON17_2,WON17,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1584.202637,sagerush steppe,40.12486,-112.683884,44201.6199,Adult,n,u,y,5,1,n,
WON18_1,WON18,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1584.302368,sagerush steppe,40.124849,-112.683907,44201.62024,Adult,n,u,y,5,1,n,
WON18_2,WON18,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1584.302368,sagerush steppe,40.124849,-112.683907,44201.62024,Adult,n,u,y,5,1,n,
WON19_1,WON19,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1581.404297,sagerush steppe,40.123192,-112.682278,44201.63642,Adult,y,mare,y,4,1,n,
WON19_2,WON19,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1581.404297,sagerush steppe,40.123192,-112.682278,44201.63642,Adult,y,mare,y,4,1,n,
WON20_1,WON20,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1475.59375,sagerush steppe,40.195397,-112.70978,44201.34444,Adult,y,stallion,y,5,1,n,
WON20_2,WON20,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1475.59375,sagerush steppe,40.195397,-112.70978,44201.34444,Adult,y,stallion,y,5,1,n,
WON21_1,WON21,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1573.101074,sagerush steppe,40.12298,-112.681389,44201.65291,Adult,n,u,n,u,1,y,
WON21_2,WON21,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1573.101074,sagerush steppe,40.12298,-112.681389,44201.65291,Adult,n,u,n,u,1,y,
WON2_1,WON2,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1572.206909,sagerush steppe,40.122997,-112.681282,44201.6573,Adult,n,u,n,u,1,n,
WON2_2,WON2,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1572.206909,sagerush steppe,40.122997,-112.681282,44201.6573,Adult,n,u,n,u,1,n,
WON3_1,WON3,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1501.998901,sagerush steppe,40.166491,-112.692873,44201.37274,Adult,n,u,n,u,2,n,
WON3_2,WON3,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1501.998901,sagerush steppe,40.166491,-112.692873,44201.37274,Adult,n,u,n,u,2,n,
WON4_1,WON4,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1557.295166,sagerush steppe,40.14472,-112.711125,44201.41133,Adult,n,u,n,u,1,n,
WON4_2,WON4,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1557.295166,sagerush steppe,40.14472,-112.711125,44201.41133,Adult,n,u,n,u,1,n,
WON5_1,WON5,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1550.673096,sagerush steppe,40.14702,-112.710966,44201.42784,Adult,n,u,n,u,2,y,
WON5_2,WON5,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1550.673096,sagerush steppe,40.14702,-112.710966,44201.42784,Adult,n,u,n,u,2,y,
WON6_1,WON6,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1552.693481,sagerush steppe,40.137658,-112.748916,44201.47188,Adult,y,mare,y,5,1,n,
WON6_2,WON6,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1552.693481,sagerush steppe,40.137658,-112.748916,44201.47188,Adult,y,mare,y,5,1,n,
WON8_1,WON8,1,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1588.481689,sagerush steppe,40.136517,-112.748998,44201.48638,Adult,n,u,n,u,2,n,
WON8_2,WON8,2,WON,winter,ON,wild,"Onaqui HMA, UT, feces",UT,20,medium,1588.481689,sagerush steppe,40.136517,-112.748998,44201.48638,Adult,n,u,n,u,2,n,
WPB11_1,WPB11,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1384.431274,sagerush steppe,43.472283,-119.31432,44205.45036,Adult,n,u,n,u,2,n,
WPB11_2,WPB11,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1384.431274,sagerush steppe,43.472283,-119.31432,44205.45036,Adult,n,u,n,u,2,n,
WPB13_1,WPB13,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1401.112427,sagerush steppe,43.472632,-119.311924,44205.46079,Adult,n,u,n,u,2,n,
WPB13_2,WPB13,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1401.112427,sagerush steppe,43.472632,-119.311924,44205.46079,Adult,n,u,n,u,2,n,
WPB14_1,WPB14,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1403.752075,sagerush steppe,43.47293,-119.312023,44205.46616,Adult,n,u,n,u,2,n,
WPB14_2,WPB14,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1403.752075,sagerush steppe,43.47293,-119.312023,44205.46616,Adult,n,u,n,u,2,n,
WPB17_1,WPB17,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1389.136841,sagerush steppe,43.474001,-119.315616,44205.48035,Adult,n,u,n,u,2,n,
WPB17_2,WPB17,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1389.136841,sagerush steppe,43.474001,-119.315616,44205.48035,Adult,n,u,n,u,2,n,
WPB18_1,WPB18,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1381.33252,sagerush steppe,43.473232,-119.316449,44205.49639,Adult,y,stallion,y,6,1,n,
WPB18_2,WPB18,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1381.33252,sagerush steppe,43.473232,-119.316449,44205.49639,Adult,y,stallion,y,6,1,n,
WPB19_1,WPB19,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1381.146973,sagerush steppe,43.473238,-119.316455,44205.49248,Adult,n,u,n,u,2,n,
WPB19_2,WPB19,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1381.146973,sagerush steppe,43.473238,-119.316455,44205.49248,Adult,n,u,n,u,2,n,
WPB20_1,WPB20,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1379.138794,sagerush steppe,43.471223,-119.311897,44204.72949,Adult,n,u,n,u,2,n,
WPB20_2,WPB20,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1379.138794,sagerush steppe,43.471223,-119.311897,44204.72949,Adult,n,u,n,u,2,n,
WPB21_1,WPB21,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1371.369629,sagerush steppe,43.474418,-119.32232,44205.52449,Adult,y,mare,y,5,1,n,
WPB21_2,WPB21,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1371.369629,sagerush steppe,43.474418,-119.32232,44205.52449,Adult,y,mare,y,5,1,n,
WPB2_1,WPB2,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1371.074829,sagerush steppe,43.474603,-119.322288,44205.52809,Adult,y,mare,y,5,1,n,worms
WPB2_2,WPB2,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1371.074829,sagerush steppe,43.474603,-119.322288,44205.52809,Adult,y,mare,y,5,1,n,worms
WPB3_1,WPB3,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1380.044556,sagerush steppe,43.471216,-119.311832,44204.72973,Adult,n,u,n,u,2,n,
WPB3_2,WPB3,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1380.044556,sagerush steppe,43.471216,-119.311832,44204.72973,Adult,n,u,n,u,2,n,
WPB4_1,WPB4,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1378.997192,sagerush steppe,43.471412,-119.312429,44204.73372,Adult,n,u,n,u,2,n,
WPB4_2,WPB4,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1378.997192,sagerush steppe,43.471412,-119.312429,44204.73372,Adult,n,u,n,u,2,n,
WPB5_1,WPB5,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1379.223633,sagerush steppe,43.471369,-119.312469,44204.73422,Adult,n,u,n,u,2,n,
WPB5_2,WPB5,2,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1379.223633,sagerush steppe,43.471369,-119.312469,44204.73422,Adult,n,u,n,u,2,n,
WPB7_1,WPB7,1,WPB,winter,PB,wild,"Palomino Buttes HMA, OR, feces",OR,26.2,high,1378.083862,sagerush steppe,43.471543,-119.312723,44204.73942,Adult,n,u,n,u,2,n,
